4, 0, Start_track
4, 0, Control_c, 4, 100, 0
4, 0, Control_c, 4, 101, 0
4, 0, Control_c, 5, 100, 0
4, 0, Control_c, 5, 101, 0
4, 0, Control_c, 4, 7, 83
4, 0, Control_c, 5, 7, 83
4, 0, Control_c, 4, 10, 64
4, 0, Control_c, 5, 10, 64
4, 0, Control_c, 4, 93, 0
4, 0, Control_c, 5, 93, 0
4, 0, Control_c, 4, 91, 0
4, 0, Control_c, 5, 91, 0
4, 0, Program_c, 4, 62
4, 0, Program_c, 5, 62
4, 0, Control_c, 5, 6, 8
4, 240, Note_on_c, 4, 67, 95
4, 480, Note_off_c, 4, 67, 80
4, 480, Note_on_c, 4, 72, 95
4, 600, Note_off_c, 4, 72, 80
4, 600, Note_on_c, 4, 63, 95
4, 720, Note_off_c, 4, 63, 80
4, 840, Note_on_c, 4, 72, 95
4, 960, Note_off_c, 4, 72, 80
4, 1080, Note_on_c, 4, 67, 95
4, 1200, Note_off_c, 4, 67, 80
4, 1320, Note_on_c, 4, 72, 95
4, 1440, Note_off_c, 4, 72, 80
4, 1560, Note_on_c, 4, 67, 95
4, 1680, Note_off_c, 4, 67, 80
4, 1680, Note_on_c, 4, 63, 95
4, 1920, Note_off_c, 4, 63, 80
4, 1920, Note_on_c, 4, 72, 95
4, 2160, Note_off_c, 4, 72, 80
4, 2160, Note_on_c, 4, 67, 95
4, 2400, Note_off_c, 4, 67, 80
4, 2400, Note_on_c, 4, 72, 95
4, 2520, Note_off_c, 4, 72, 80
4, 2520, Note_on_c, 4, 63, 95
4, 2640, Note_off_c, 4, 63, 80
4, 2760, Note_on_c, 4, 72, 95
4, 2880, Note_off_c, 4, 72, 80
4, 3000, Note_on_c, 4, 67, 95
4, 3120, Note_off_c, 4, 67, 80
4, 3240, Note_on_c, 4, 72, 95
4, 3360, Note_off_c, 4, 72, 80
4, 3480, Note_on_c, 4, 67, 95
4, 3600, Note_off_c, 4, 67, 80
4, 3600, Note_on_c, 4, 63, 95
4, 3840, Note_off_c, 4, 63, 80
