2, 0, Control_c, 0, 64, 56
2, 4, Control_c, 0, 64, 88
2, 8, Control_c, 0, 64, 127
2, 128, Note_on_c, 0, 61, 30
2, 256, Note_off_c, 0, 61, 0
2, 256, Note_on_c, 0, 64, 43
2, 384, Note_off_c, 0, 64, 0
2, 512, Note_on_c, 0, 61, 29
2, 640, Note_off_c, 0, 61, 0
2, 640, Note_on_c, 0, 64, 32
2, 768, Note_off_c, 0, 64, 0
2, 896, Note_on_c, 0, 61, 25
2, 1024, Note_off_c, 0, 61, 0
2, 1024, Note_on_c, 0, 64, 25
2, 1152, Note_off_c, 0, 64, 0
2, 1280, Note_on_c, 0, 61, 29
2, 1408, Note_off_c, 0, 61, 0
2, 1408, Note_on_c, 0, 64, 29
2, 1536, Note_off_c, 0, 64, 0
2, 1548, Control_c, 0, 64, 88
2, 1552, Control_c, 0, 64, 24
2, 1560, Control_c, 0, 64, 0
2, 1620, Control_c, 0, 64, 40
2, 1624, Control_c, 0, 64, 88
2, 1632, Control_c, 0, 64, 127
2, 1664, Note_on_c, 0, 61, 27
2, 1788, Note_on_c, 0, 64, 27
2, 1796, Note_off_c, 0, 61, 0
2, 1916, Note_off_c, 0, 64, 0
2, 2048, Note_on_c, 0, 61, 29
2, 2176, Note_off_c, 0, 61, 0
2, 2176, Note_on_c, 0, 64, 27
2, 2304, Note_off_c, 0, 64, 0
2, 2432, Note_on_c, 0, 61, 25
2, 2560, Note_off_c, 0, 61, 0
2, 2560, Note_on_c, 0, 64, 34
2, 2688, Note_off_c, 0, 64, 0
2, 2816, Note_on_c, 0, 61, 31
2, 2944, Note_off_c, 0, 61, 0
2, 2944, Note_on_c, 0, 64, 37
2, 3072, Note_off_c, 0, 64, 0
2, 3072, Note_on_c, 0, 57, 41
2, 3076, Control_c, 0, 64, 72
2, 3084, Control_c, 0, 64, 0
2, 3168, Control_c, 0, 64, 56
2, 3172, Control_c, 0, 64, 127
2, 3200, Note_off_c, 0, 57, 0
2, 3200, Note_on_c, 0, 61, 25
2, 3328, Note_off_c, 0, 61, 0
2, 3328, Note_on_c, 0, 64, 33
2, 3456, Note_off_c, 0, 64, 0
2, 3456, Note_on_c, 0, 57, 28
2, 3584, Note_off_c, 0, 57, 0
2, 3584, Note_on_c, 0, 61, 33
2, 3712, Note_off_c, 0, 61, 0
2, 3712, Note_on_c, 0, 64, 32
2, 3840, Note_off_c, 0, 64, 0
2, 3840, Note_on_c, 0, 57, 36
2, 3840, Control_c, 0, 64, 0
2, 3844, Control_c, 0, 64, 88
2, 3928, Control_c, 0, 64, 56
2, 3936, Control_c, 0, 64, 127
2, 3968, Note_on_c, 0, 62, 37
2, 4088, Note_off_c, 0, 57, 0
2, 4096, Note_off_c, 0, 62, 0
2, 4096, Note_on_c, 0, 66, 42
2, 4224, Note_off_c, 0, 66, 0
2, 4224, Note_on_c, 0, 57, 33
2, 4352, Note_off_c, 0, 57, 0
2, 4352, Note_on_c, 0, 62, 31
2, 4480, Note_off_c, 0, 62, 0
2, 4480, Note_on_c, 0, 66, 34
2, 4604, Control_c, 0, 64, 40
2, 4608, Note_off_c, 0, 66, 0
2, 4612, Control_c, 0, 64, 0
2, 4676, Control_c, 0, 64, 88
2, 4684, Control_c, 0, 64, 127
2, 4736, Note_on_c, 0, 60, 26
2, 4864, Note_off_c, 0, 60, 0
2, 4864, Note_on_c, 0, 66, 36
2, 4992, Note_off_c, 0, 66, 0
2, 5120, Note_on_c, 0, 61, 28
2, 5248, Note_off_c, 0, 61, 0
2, 5248, Note_on_c, 0, 64, 33
2, 5376, Note_off_c, 0, 64, 0
2, 5392, Control_c, 0, 64, 72
2, 5400, Control_c, 0, 64, 0
2, 5464, Control_c, 0, 64, 24
2, 5472, Control_c, 0, 64, 88
2, 5476, Control_c, 0, 64, 127
2, 5504, Note_on_c, 0, 61, 26
2, 5632, Note_off_c, 0, 61, 0
2, 5632, Note_on_c, 0, 63, 46
2, 5760, Note_off_c, 0, 63, 0
2, 5888, Note_on_c, 0, 60, 38
2, 6016, Note_off_c, 0, 60, 0
2, 6016, Note_on_c, 0, 63, 25
2, 6144, Note_off_c, 0, 63, 0
2, 6160, Control_c, 0, 64, 104
2, 6168, Control_c, 0, 64, 40
2, 6172, Control_c, 0, 64, 0
2, 6240, Control_c, 0, 64, 72
2, 6244, Control_c, 0, 64, 127
2, 6400, Note_on_c, 0, 61, 35
2, 6528, Note_off_c, 0, 61, 0
2, 6656, Note_on_c, 0, 61, 22
2, 6784, Note_off_c, 0, 61, 0
2, 6784, Note_on_c, 0, 64, 21
2, 6912, Note_off_c, 0, 64, 0
2, 7040, Note_on_c, 0, 61, 27
2, 7168, Note_off_c, 0, 61, 0
2, 7168, Note_on_c, 0, 64, 39
2, 7296, Note_off_c, 0, 64, 0
2, 7296, Note_on_c, 0, 68, 55
2, 7424, Note_on_c, 0, 61, 28
2, 7552, Note_off_c, 0, 61, 0
2, 7552, Note_on_c, 0, 64, 26
2, 7584, Note_off_c, 0, 68, 0
2, 7584, Note_on_c, 0, 68, 48
2, 7680, Note_off_c, 0, 64, 0
2, 7680, Note_off_c, 0, 68, 0
2, 7680, Note_on_c, 0, 68, 55
2, 7716, Control_c, 0, 64, 72
2, 7724, Control_c, 0, 64, 0
2, 7808, Note_on_c, 0, 63, 31
2, 7812, Control_c, 0, 64, 56
2, 7816, Control_c, 0, 64, 127
2, 7820, Control_c, 0, 64, 104
2, 7936, Note_off_c, 0, 63, 0
2, 7936, Note_on_c, 0, 66, 33
2, 8064, Note_off_c, 0, 66, 0
2, 8192, Note_on_c, 0, 63, 26
2, 8320, Note_off_c, 0, 63, 0
2, 8320, Note_on_c, 0, 66, 27
2, 8448, Note_off_c, 0, 66, 0
2, 8576, Note_on_c, 0, 63, 31
2, 8704, Note_off_c, 0, 63, 0
2, 8704, Note_on_c, 0, 66, 33
2, 8828, Note_off_c, 0, 68, 0
2, 8832, Note_off_c, 0, 66, 0
2, 8832, Note_on_c, 0, 68, 49
2, 8960, Note_on_c, 0, 63, 32
2, 9088, Note_off_c, 0, 63, 0
2, 9088, Note_on_c, 0, 66, 38
2, 9120, Note_off_c, 0, 68, 0
