0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,10
15,0
16,0
17,0
18,0
19,-10
20,4
21,0
22,0
23,0
24,0
25,-4
26,0
27,0
28,0
29,0
30,0
31,12
32,0
33,0
34,0
35,0
36,-12
37,10
38,0
39,0
40,0
41,0
42,-10
43,0
44,0
45,0
46,9
47,0
48,0
49,0
50,0
51,-9
52,0
53,19
54,0
55,0
56,0
57,0
58,-19
59,0
60,0
61,14
62,0
63,0
64,0
65,0
66,-14
67,0
